Part_Number,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
D31865-111,Validation,3,15.67991312520187,0.6676959360966476,0.6666666666666666,9.89150229591583,1.9022276761001862,0.3333333333333333,13.252435534917135,28.63179870294138,15.04548969924,15.907983099308105,24.329516046581798,8.329096598321463,6.309525844413213,4.683976073120492,16.494680976867674,0.44594974703835605,0.6666666666666666,9.772942860921225,2.40292859756939,0.6666666666666666,10.698228,26.806662,16.111122,14.084103,22.112196,8.025734,6.395149230957034,5.652971671964182,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
D31865-112,Test,3,13.998928578511249,0.49392316286629834,1.0,7.524035413858371,0.1419657435508986,0.0,13.262112236892255,27.261040815403504,14.21992622810841,15.808089527725699,22.99758321650147,7.161906106899902,4.523364867651051,0.31061727918505916,18.31136639912923,0.8675945663307186,1.0,9.028253555297852,0.39870791743517575,1.0,13.945071,32.25644,18.30592,17.862413,26.890665,9.021215,2.1357097625732386,0.9386121352113483,100.0,0.0,100.0,100.0
D31865-112,Validation,3,14.966643745740656,0.3104947771447971,1.0,7.844494313861606,0.31701145544351805,0.6666666666666666,13.571585805202005,28.538229550942663,14.80853822226626,16.606540970653832,24.08552634757308,7.4507706185600995,3.589587169910244,1.6529994552542235,16.518823941548664,0.5192353779252777,1.0,8.20011075337728,0.22380914847965508,1.0,11.477753,27.996576,16.505405,14.967147,23.167257,8.223282,3.2851219177246125,0.5282818167226008,100.0,66.66666666666666,100.0,100.0
D5311047700007,Test,3,11.650268475946348,0.5743892945664084,0.6666666666666666,7.1381438631823615,0.7634461505774692,0.3333333333333333,6.19640268636142,17.843912450782838,11.872600301498355,8.802172921111273,15.146626129476793,6.22806802839294,3.920719276970503,2.1801546791762725,13.439714749654135,0.48647715850392764,0.6666666666666666,7.808502038319905,0.6645811533222349,0.0,7.222973,20.581644,13.3247595,9.88454,16.584105,6.680525,5.570543924967448,1.2127305018429286,66.66666666666666,33.33333333333333,66.66666666666666,0.0
D5311047700007,Validation,3,11.77058099759976,0.5305330622712713,0.6666666666666666,7.14607068531168,1.2162680522131561,0.3333333333333333,5.595949811628073,17.232775381781842,11.294902341642596,7.97527727886384,14.274531054968676,6.24841909820913,4.533252062946292,2.515850792790184,12.131465212504068,0.6019190503214409,0.6666666666666666,6.972268740336101,1.2929611084495105,0.6666666666666666,5.5677085,17.5459,11.6105175,7.870172,13.854642,5.7866116,3.8240251541137664,3.620109636393089,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
D717-02-001,Test,3,13.798075322055901,0.11236246918861904,1.0,8.434925072680961,0.3880843594247884,0.6666666666666666,14.455616814885545,28.253692136941442,13.723848283839159,15.513939738355981,23.604796030445982,7.99937628323249,4.7138044965733705,1.2432136363088069,19.6675287882487,0.09258103499927521,1.0,9.736101150512695,0.04931853414400814,1.0,15.637222,35.304752,19.704382,19.795912,29.532013,9.744749,0.9304231007893868,0.43812713911945217,100.0,66.66666666666666,100.0,100.0
D717-02-001,Validation,3,13.803763797420414,0.7786928470922663,0.6666666666666666,7.310443410546102,0.6165360159825363,0.3333333333333333,15.76826767135926,29.50748515462753,13.192438733455646,17.141779754014006,24.068857148866062,6.983287771945143,3.7903333951908746,1.2403068232146313,17.159318288167317,0.32773909255547384,1.0,8.859054247538248,0.4781861790054506,0.3333333333333333,12.275093,29.43441,16.941841,15.870839,24.429537,8.485128,4.204824447631837,1.624227688716864,66.66666666666666,33.33333333333333,100.0,33.33333333333333
DMC50-17,Test,3,16.63781544817583,1.1018675076590245,0.6666666666666666,13.771685316303897,2.319841586413548,0.0,24.24465581053663,40.520845010993305,16.647969636949185,22.822273003681705,33.854583306637885,11.131926826808908,11.27494150571865,4.597296564040323,25.070661926269533,0.6812382669351111,0.6666666666666666,13.413974126180014,1.4215137457864666,0.6666666666666666,23.28016,48.34903,25.083668,28.568583,40.776043,12.248907,4.892885843912758,5.627178530704422,66.66666666666666,0.0,66.66666666666666,66.66666666666666
DMC50-17,Validation,3,18.462542448066674,1.3482068351824488,1.0,13.454698447988823,1.9325573506977636,0.3333333333333333,20.640847204597478,39.103389652664156,19.058184659628083,21.788353031792983,33.430848472244044,10.915575136956797,9.693863435148753,3.4128729600322036,21.75986099243164,0.8266951089454266,1.0,12.69918441772461,0.3659195093273222,0.0,19.476645,41.236507,21.943352,24.172663,34.780758,10.665251,9.357488632202147,0.7347153469237406,100.0,33.33333333333333,100.0,0.0
DV8456701-5,Test,3,15.893030997766816,0.49396624615066387,0.6666666666666666,9.248987440362276,0.610605594787923,0.3333333333333333,11.760876117037016,27.598802792480353,15.98533771881011,15.014751226773669,23.405006973449677,8.260975930232174,4.391259837887134,3.4004419915945707,16.059707959493,0.27356860876952066,1.0,8.564727942148844,0.7913937057630777,0.3333333333333333,10.581147,26.640856,16.178112,13.908889,21.909513,8.059959,4.439516703287759,2.280102175495867,66.66666666666666,33.33333333333333,100.0,33.33333333333333
DV8456701-5,Validation,3,14.342908965467288,0.13520544906484488,0.6666666666666666,9.413660041149411,0.7947362130605471,0.0,12.243991298959637,26.440228216156967,14.403116651625142,14.912185562050619,22.681335911319554,7.696189621177691,7.075124739515484,2.236122358477791,15.813194719950358,0.15806882322967736,0.6666666666666666,9.725791136423746,1.8459029024156675,0.0,9.821258,25.256525,15.719879,13.021953,20.700397,7.8094635,7.987991968790691,4.006000390797063,66.66666666666666,0.0,66.66666666666666,0.0
E21327107,Test,3,11.134458508091091,2.022042781362568,1.0,6.321367611732406,0.5082940892754468,1.0,5.739473939290446,16.873932447381534,9.853376784168107,7.336200136475746,13.657567748208152,6.168018631488717,1.561018191564763,1.1548228906633835,13.246140797932943,0.8444153594352536,1.0,7.047928810119629,0.9448767684218314,0.3333333333333333,6.993908,20.24005,12.811007,9.59932,16.25531,6.430729,3.4048064549763986,2.0010686584511514,100.0,100.0,100.0,33.33333333333333
E21327107,Validation,3,10.141688880904093,0.906806459093095,0.3333333333333333,8.03263933471186,2.126799315028102,0.3333333333333333,5.143996428155002,14.77346265490001,9.548310273566356,6.490084620594149,12.410484675496441,6.100906680325893,6.401068205582867,5.547109692403526,11.334469985961915,1.1642570098106646,0.3333333333333333,7.52147897084554,2.0822188741890493,0.3333333333333333,4.394793,15.390456,10.595638,6.416537,11.899489,5.2707396,6.285207430521647,4.391921198654198,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
E28180-20-0006,Test,3,16.604425807406415,0.8852071157125052,0.6666666666666666,9.974105389472491,2.361788030087056,0.6666666666666666,18.126572360758107,34.45112976183339,16.156725041561465,20.62966350005989,29.036329680682854,8.42580160949517,5.716711628747469,5.213749775367202,21.252403004964194,0.425831740498594,0.6666666666666666,11.583139419555664,1.5757982072363002,0.6666666666666666,17.964745,39.12262,21.185453,22.501871,32.831802,10.350832,5.160687128702798,5.015497937269374,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
E28180-20-0006,Validation,3,13.74932538412022,0.7228744275924298,0.6666666666666666,9.308133430573957,1.798661466575751,0.3333333333333333,17.483531727373265,31.018850467036287,13.840648299830708,18.545426038884944,26.413361783609023,8.071507812250523,5.148866745914616,4.783522933266118,18.73556365966797,0.3677960876759536,0.6666666666666666,10.33965015411377,1.3207800215536454,0.3333333333333333,14.908128,33.599747,18.553448,18.922396,28.106703,9.163115,6.446299870808917,2.804290552882468,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
EB101729C,Test,3,7.161637916806704,0.8144308140787139,1.0,3.896057954298218,0.37951534074999566,0.6666666666666666,2.390905977721515,9.552543894528219,7.607264435813768,3.924792579821166,7.647169471153968,3.5596453629746856,1.8968240204038027,0.6615835991707206,9.197080930074057,0.23546718359371568,1.0,4.90168031056722,0.21225626901819694,0.3333333333333333,2.7272923,11.924373,9.13397,4.295897,8.962546,4.690261,2.327140490214031,0.9386330649437447,100.0,66.66666666666666,100.0,33.33333333333333
EB101729C,Validation,3,6.137603940675625,0.31889983835370517,0.3333333333333333,4.633357765828921,0.9076331101150223,0.0,1.7456796888122668,7.6210145879908024,5.906215526414407,2.709223163826271,6.018495192643717,3.2948799926290353,4.553750945018346,1.6332951153368123,6.650750541687013,0.05368706581133388,0.3333333333333333,4.963933070500691,0.8608860347285654,0.0,0.9887698,7.312135,6.4886293,2.0128434,5.286886,3.376479,5.191407521565755,2.0317292636837663,33.33333333333333,0.0,33.33333333333333,0.0
EVT3454HC,Test,3,15.123356642238226,0.8730702575234541,0.6666666666666666,9.45158817691689,1.494673778456897,0.6666666666666666,17.421740665263215,32.213348691365155,14.367604712502935,19.323563136088843,27.707759275243145,8.13221011160418,4.667180501602426,4.137355509218514,20.746452204386394,1.544115645568436,0.6666666666666666,11.784738222757975,2.7805209481030047,0.6666666666666666,16.066492,36.441235,20.663267,20.435837,30.49349,10.225288,6.599109649658202,6.569533267542897,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
EVT3454HC,Validation,3,13.257944746287045,0.46560877141927637,0.3333333333333333,8.654520810956402,1.4167604086804033,0.3333333333333333,15.620999301739397,28.68880852552328,13.082705053507851,17.53449748412849,24.392325035693222,6.674481242311266,6.7435991912016044,3.1965470071624287,18.42689387003581,0.567792526745928,1.0,10.205295244852701,0.6601460087890815,0.3333333333333333,14.108502,32.535397,18.704012,18.12757,27.213797,9.181387,5.433952967325847,3.191288205411936,33.33333333333333,33.33333333333333,100.0,33.33333333333333
G7404-124,Test,3,13.533932906305358,0.23090571298101611,1.0,7.281351728811484,0.12742041569920837,1.0,9.04687787693439,22.58081078323975,13.40351757295231,11.847561665607408,19.12891339441889,7.221115734016703,1.730551830100972,0.8557160841803741,16.473408381144207,0.29931863982903506,1.0,8.52285385131836,0.4911168388416692,0.6666666666666666,11.361279,27.834686,16.45613,14.754733,23.01106,8.245965,2.687339782714846,2.3627227837685476,100.0,100.0,100.0,66.66666666666666
G7404-124,Validation,3,14.709231743280705,0.2065903598284041,0.3333333333333333,9.511229346738906,1.22400295882749,0.0,10.986125982728447,25.344607320055427,14.280488847786728,14.354070691765344,21.688264692621576,7.612622840144713,7.471920305935705,2.447492803794065,15.265196482340494,0.6829904193256893,0.3333333333333333,9.10767682393392,1.3256932866040112,0.3333333333333333,9.085284,24.153292,14.950456,12.119014,19.697828,7.5517397,5.988325119018554,3.638263281393855,33.33333333333333,0.0,33.33333333333333,33.33333333333333
G7500-03,Test,3,11.787772917422336,0.4729398204871952,1.0,7.037157540853008,0.2100763976436825,0.3333333333333333,5.72906764500848,17.516840562430815,11.502742557559078,7.741917837369418,14.464900382505002,6.804467738139518,2.513066278116814,1.596665040774849,12.76966667175293,0.29610428937032,1.0,6.994175752003987,0.4434459528021081,0.3333333333333333,5.8388352,18.608503,12.591944,8.255063,14.755992,6.367133,3.3563626607259103,1.8095580144781995,100.0,33.33333333333333,100.0,33.33333333333333
G7500-03,Validation,3,11.703529588873726,0.8437507638195675,0.6666666666666666,6.294418285666699,0.7837493469770965,0.0,6.246077497052085,17.906864782182183,11.902543197068585,8.557460885977198,14.03830607840643,5.436591255224796,4.275283913277872,0.9105087762872484,11.101067225138346,0.3064505757719714,1.0,6.487801551818848,0.7105829835530638,0.3333333333333333,4.093359,15.194427,11.225449,6.0792847,11.716838,5.654122,4.492228825887044,1.5477118408695454,66.66666666666666,0.0,100.0,33.33333333333333
HG1050AD15,Test,3,14.241800654292843,0.9719465751679371,1.0,8.720178777987245,0.5089730979986374,1.0,10.691879939539007,24.93368059383185,14.054515226363657,12.850083318194116,21.570262096181363,8.717182428981092,3.158465234141763,1.0080702131768087,18.391767501831055,0.5827779435188777,1.0,9.095013936360678,0.28345457968767057,1.0,13.915588,32.307358,18.235834,17.833342,26.928354,9.014769,2.246306737263996,0.7303408282611261,100.0,100.0,100.0,100.0
HG1050AD15,Validation,3,13.76770642421169,0.696749922248903,0.6666666666666666,8.365098670436444,0.6470300973903713,0.6666666666666666,12.636422860197664,26.359327990315993,13.797849493078697,14.538533251894194,22.314069673050927,7.634102376830411,4.213491523236772,1.9354871985877937,16.236859639485676,0.17911519868548426,1.0,8.563109715779623,0.748534720270755,0.6666666666666666,10.636407,26.873268,16.156033,13.995486,22.102013,8.054955,4.178162892659507,2.0147352055778884,66.66666666666666,66.66666666666666,100.0,66.66666666666666
HG1050AE15,Test,3,16.276106031426696,1.4377187062986894,1.0,9.738342881417177,1.007569223742788,0.6666666666666666,12.974388454812535,29.250494486239234,15.340521357678531,15.353985246204653,24.344451177047734,8.647205455760693,3.608272782418831,3.6544181432071445,17.38722801208496,0.42750068533394947,1.0,8.759297370910645,0.41613528863104515,0.6666666666666666,12.629977,30.017206,17.41447,16.272501,24.872503,8.610943,2.2445303599039703,2.0834833509019193,100.0,66.66666666666666,100.0,66.66666666666666
HG1050AE15,Validation,3,13.821042090167516,0.6913803728319956,0.3333333333333333,10.687805891651337,1.137226400402346,0.0,11.863693584459591,25.316176126383315,13.479201593936885,13.429478246603132,21.69984850036434,8.021248251909023,9.170738061641773,2.641383203463099,16.508406321207683,0.20225238822903768,0.3333333333333333,10.536065101623535,1.2628224277416686,0.0,11.012444,27.191198,16.35453,14.405726,22.406134,8.048102,9.022509892781576,2.7463246939339814,33.33333333333333,0.0,33.33333333333333,0.0
HG2030AE23,Test,3,12.294648327725385,0.23914656859211786,1.0,7.2166289105201855,0.2092650640826277,0.6666666666666666,7.502212089081233,19.79686041680662,12.246698302121992,9.596072696308253,16.64733593048065,6.9223246006744965,2.727123284263667,1.824616360262907,14.979365666707357,0.3145397113173959,1.0,7.557842254638672,0.16212501426539935,1.0,9.236708,24.216072,14.887064,12.3096695,19.867512,7.4790945,1.3699480692545578,1.0511136622155375,100.0,66.66666666666666,100.0,100.0
HG2030AE23,Validation,3,12.899000669465174,0.6468081106976387,0.6666666666666666,7.776014348824265,1.3261181117874434,0.3333333333333333,7.378403784047286,20.259422291844448,12.688714767376672,9.713667503118266,16.79915756746115,6.9798829917330245,4.627672937805917,2.1501105860345184,13.0528777440389,0.2198843834553059,0.6666666666666666,7.353326797485352,1.0792810121500582,0.6666666666666666,6.4441476,19.434885,12.818597,8.957927,15.508839,6.4616184,4.2521718343098955,2.7523899195437145,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
HG2030AE43,Test,3,9.312183396556268,0.6832213994885259,1.0,4.977845423236859,0.19343900704436534,0.3333333333333333,2.234348337739356,11.546531734295625,9.663982816680967,4.492340736621584,9.187116809614027,4.953173942215704,2.1077429922325903,0.8154143201704553,9.772526582082113,1.0959442344419905,0.6666666666666666,5.492717742919922,1.2160004688353756,0.3333333333333333,3.4148414,13.096561,9.247164,5.1467524,9.955987,4.5746827,3.4909445444742846,1.8590008060331613,100.0,33.33333333333333,66.66666666666666,33.33333333333333
HG2030AE43,Validation,3,7.898263839174106,0.23684541724510874,1.0,4.461644430316032,0.3048483178499883,0.0,1.8363025632504175,9.734566402424525,7.8026900694768635,3.5602677602158876,7.710491047730506,4.153210270355504,3.3271577111666484,0.3865356694399807,9.226680119832357,0.4991252437323146,1.0,4.6956108411153155,0.14146412091899388,0.6666666666666666,2.9585514,12.185231,9.144026,4.59036,9.188899,4.5651927,1.5787585576375343,1.0176774478671375,100.0,0.0,100.0,66.66666666666666
HG2030BE04,Test,3,15.264728322561888,0.1851211073126876,1.0,8.476095705737352,0.33902641357833035,0.6666666666666666,10.277834012885739,25.542562335447627,15.344626180983976,12.971515815940364,21.375322674308652,8.56210952573198,1.7805398512111263,1.8313154113672796,17.758534749348957,0.40242866782387526,1.0,8.905890464782715,0.3769168890252147,0.6666666666666666,13.099346,30.85788,17.673698,16.869242,25.645971,8.722919,3.349059422810876,2.170500221091838,100.0,66.66666666666666,100.0,66.66666666666666
HG2030BE04,Validation,3,16.10367705834707,1.2257368276045653,0.6666666666666666,8.923763378506631,0.6452233823312106,0.6666666666666666,12.510368385335589,28.53297221412394,15.339835991202827,14.378092214543605,22.645941139236786,8.109682308788102,2.9604923945695654,3.6161406660760536,15.649289766947428,0.5007258861658124,1.0,7.9614254633585615,0.25033157835173475,0.6666666666666666,9.970885,25.620176,15.360069,13.194575,21.00194,7.704647,2.673058827718099,1.564536542234626,66.66666666666666,66.66666666666666,100.0,66.66666666666666
HG2050AC07,Test,3,13.754446716290838,0.694776226986132,0.6666666666666666,7.733117892510504,0.5540808366651699,0.0,10.489159891429635,24.222683582000656,13.792677600443747,13.157190787344275,20.145046619515973,7.05631805907527,4.763030713785713,0.5460534706900283,16.51972007751465,0.11458465610361178,1.0,9.450750033060709,0.22926681467680818,0.0,10.582116,27.101837,16.445953,13.971967,22.270065,8.265981,6.491474151611329,0.5379499559052398,66.66666666666666,0.0,100.0,0.0
HG2050AC07,Validation,3,13.897903873914968,1.0942838803527444,0.6666666666666666,8.579646251426803,1.037481551224364,0.6666666666666666,10.649215156441086,24.316708475540604,13.012428503726852,13.025609980825692,20.665027539103082,7.148365226478559,4.30219970953078,3.159014659424424,15.931378555297853,0.3464621518878583,0.6666666666666666,8.758410612742106,1.2017087873007855,0.6666666666666666,9.749137,25.56707,15.884255,13.012646,20.943026,7.9610147,3.7054017384847016,3.7481527792508573,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
HG2050AC11,Test,3,14.551041840847228,0.5909281767866519,1.0,7.574524044206517,1.3279948319633652,0.6666666666666666,13.367433022003864,27.918474862851088,14.275043744550278,15.885028472757215,22.892188125106117,6.673673988635578,3.6906350036841644,2.744054692474627,19.644388834635418,0.34440729831822336,1.0,9.925484657287598,0.3521705524280631,0.6666666666666666,14.941676,34.586063,19.82682,19.117905,28.83703,9.758684,2.887506484985353,2.371216219922872,100.0,66.66666666666666,100.0,66.66666666666666
HG2050AC11,Validation,3,14.731879669984096,0.5354795724795003,0.6666666666666666,8.50494370492076,1.504043428028971,0.3333333333333333,11.828176000933695,26.464019412363104,14.596255922051109,14.790164553466346,22.171767265586855,7.565838860966206,5.149692669614313,3.6026488218284345,16.821131833394368,0.5445018148887538,0.6666666666666666,9.47794500986735,1.0373783633048794,0.3333333333333333,10.890305,27.624565,16.89225,14.396724,22.735662,8.380097,5.033372243245441,3.9472368776393907,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
J540AI4-100,Test,3,11.32454268735401,0.7824098133681947,0.6666666666666666,7.195315253329386,1.5519169459640916,0.6666666666666666,7.940549574180814,19.127317789298946,11.552198755782088,10.557743457781749,16.937599029037198,6.561100882418838,3.7773974048957726,3.1107393567017945,12.352251434326172,0.2632678823387188,0.6666666666666666,6.7940670649210615,0.6479886531786089,0.3333333333333333,5.9802113,18.310507,12.397192,8.358621,14.532908,6.196376,3.872937202453612,1.7182181554429268,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
J540AI4-100,Validation,3,14.90286849886312,0.9042917504086545,0.0,11.182823447771332,0.9725010106146255,0.0,8.724238395770662,22.88225921547965,14.609301749106756,11.247063635681926,19.306355265612297,7.859151465267123,10.202168397086307,1.6434894291243813,13.600586827596027,0.4789983365296711,0.0,8.958240032196045,0.05454446323001871,0.0,7.0953956,20.276903,13.157528,9.718382,16.31743,6.5966654,8.059830665588379,0.3446981224510306,0.0,0.0,0.0,0.0
K024G02,Test,3,4.432918891556591,0.29449057440593307,1.0,2.9522670781061895,0.18669590659310006,0.6666666666666666,0.6767473579024349,5.109666249459026,4.407362259050157,1.3418966705435915,4.265715934619846,2.7911354789961695,1.275085632313947,0.6523002445924428,6.671662966410319,0.4657866657816314,1.0,3.4273552099863687,0.2360533189584571,1.0,1.3974096,8.069073,6.4250507,2.520542,5.9478974,3.3027396,0.5057930946350098,0.2658486358316496,100.0,66.66666666666666,100.0,100.0
K024G02,Validation,3,4.62586482407561,0.31783066796713194,0.6666666666666666,3.2717464247539803,0.5550929009739445,0.3333333333333333,0.2574721472928331,4.816346505323932,4.497161406068291,0.9762148609809905,3.8230252515678274,2.895700226793636,2.5466520804339132,1.064509031100951,5.870862166086833,0.5164328764132815,0.6666666666666666,3.3439592520395913,0.23783008852059137,0.6666666666666666,0.9048446,6.752468,5.9847646,1.8749461,4.887577,3.058364,1.4183732668558748,1.4302346719016799,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
K190P04,Test,3,4.5334671334494425,0.09308983836511442,1.0,2.8051186694252634,0.10617763931065378,0.3333333333333333,0.9228055415378179,5.456272674987261,4.550256628526075,1.726995034169165,4.5071916013343865,2.7789357391118847,1.3867802407835164,0.30287101869545807,6.5503495534261065,0.057602654500589455,1.0,3.455506364504496,0.05891925189105132,0.6666666666666666,1.2413093,7.791659,6.52629,2.3093421,5.7045074,3.4042346,0.7556948661804191,0.7986256840107834,100.0,33.33333333333333,100.0,66.66666666666666
K190P04,Validation,3,4.176820200178924,0.08923379218651871,1.0,2.268241668480581,0.071195144285377,1.0,1.1772624406738685,5.354082640852792,4.119241151296741,1.8612347866642935,4.129476455144875,2.227705810114104,0.9985728503374975,0.33925908462681065,5.390183766682942,0.13949608830719873,1.0,2.7950029373168945,0.06339579177430488,1.0,0.60004944,5.990233,5.388132,1.4595523,4.254555,2.8076243,0.9497002760569249,0.4638773837811758,100.0,100.0,100.0,100.0
K215P02,Test,3,4.5061688090380345,0.22591074817293583,0.6666666666666666,3.0297729860408773,0.26295827628337504,0.6666666666666666,0.6123016630886889,5.091231116695771,4.535366155712627,1.3592563132025253,4.179606355579069,2.721358933930201,1.3812765620583995,1.1306043620316806,6.070834318796794,0.4065101485188197,1.0,3.244047999382019,0.3021595135199452,0.3333333333333333,1.0335569,7.104391,5.7939806,2.0371253,5.1661344,2.9850707,1.7012834548950193,0.34407193120054885,66.66666666666666,66.66666666666666,100.0,33.33333333333333
K215P02,Validation,3,4.283720121342054,0.30823199281564456,0.6666666666666666,3.259256946265095,0.39000862842556566,0.0,0.5382285856213801,4.790402413420229,4.40746624242826,1.12334604651628,3.9729072933108758,2.6751927321385276,2.305701149379811,0.31820071837565644,5.198558576901754,0.5007085615507766,0.6666666666666666,3.2272294759750366,0.4773857810738829,0.0,0.5232279,5.669272,4.8495903,1.3496488,4.009075,2.517506,2.4975237846374507,0.5832656187312869,66.66666666666666,0.0,66.66666666666666,0.0
K289P07,Test,3,4.66252651590649,0.1032861499097505,1.0,3.0240094846148473,0.12771776188828532,1.0,0.7804264724278891,5.442952988334379,4.6937364496544225,1.671444084614442,4.695453569229289,2.9427900534028755,0.5586852689033623,0.6113526189932258,7.189516544342041,0.4887287723916172,1.0,3.672505776087443,0.24065572968543053,1.0,1.661527,8.851044,7.122041,2.8627212,6.535227,3.6411912,1.2040805816650393,0.23047106185298566,100.0,100.0,100.0,100.0
K289P07,Validation,3,4.887590336194639,0.13693150822585884,1.0,3.133581394139375,0.08058375536128405,0.6666666666666666,0.7352196486686443,5.6228099848632835,4.8587488117567625,1.5371795111361637,4.593378289769273,3.0217115235294005,0.9869203463765298,0.5199317913911325,5.96826384862264,0.4297457643287471,0.6666666666666666,3.2395638624827066,0.42483487466305697,0.6666666666666666,0.9128911,6.878174,6.229785,1.8920426,4.952081,3.1806092,1.4582738876342771,0.8193598111261112,100.0,66.66666666666666,66.66666666666666,66.66666666666666
K289P10,Test,3,4.453041485348664,0.07987980943673093,0.6666666666666666,3.3270178796716476,0.08013321915317477,0.6666666666666666,0.7027942530836041,5.145633986505721,4.458154971102523,1.2688266303044948,4.406191015791496,3.25327806608835,1.300362281897906,1.2092529331695794,5.991738796234131,0.4752362336940441,1.0,3.072776476542155,0.2597165325886789,1.0,0.9506936,6.9424324,5.887926,1.9470886,5.019865,3.0231602,1.129448572794596,0.16709561013052407,66.66666666666666,66.66666666666666,100.0,100.0
K289P10,Validation,3,4.422504714878758,0.23238943608209947,1.0,2.8584391224520487,0.16347360669421043,0.6666666666666666,0.4217154086788135,4.844220123557572,4.552421708360451,1.0530113165028763,3.8801955891597353,2.755039322170869,1.5687027625431724,0.47790619479010554,4.850121021270752,0.3013993764767712,1.0,2.6803627014160156,0.045580319940663465,0.3333333333333333,0.38810363,5.2382245,5.0468054,1.1491292,3.6715982,2.61887,1.3782905737558995,0.671988392412489,100.0,66.66666666666666,100.0,33.33333333333333
K388P11,Test,3,4.388426444947636,0.09096424838737625,1.0,2.874847119969082,0.25384414385107723,1.0,0.517701481650512,4.906127926598148,4.442782855393027,1.4017296671080313,4.276576787077114,3.0319422028247267,0.8836006478343198,0.5746033439675328,6.898598988850911,0.6177526786285955,1.0,3.7337409257888794,0.4849708833357706,0.3333333333333333,1.4340178,8.332616,7.204138,2.572955,6.1361523,3.73243,1.5120762189229329,0.96397152408833,100.0,100.0,100.0,33.33333333333333
K388P11,Validation,3,4.456403586590497,0.34949984480386503,1.0,3.0345477064572806,0.13155656747331038,0.6666666666666666,0.7061422125383148,5.162545799128812,4.411618851596761,1.2847375278609026,4.2736738339618805,2.928255617473569,0.6564636695410169,0.4379857754651865,5.687500476837158,0.24543169979505727,1.0,3.0415693521499634,0.17938838302448606,0.6666666666666666,0.73646784,6.423968,5.659668,1.662902,4.597301,2.9239504,0.9846742153167723,0.7126212800742048,100.0,66.66666666666666,100.0,66.66666666666666
K388P14,Test,3,4.13578955542366,0.10555086439970443,0.6666666666666666,3.021057769607356,0.5802233975972801,0.6666666666666666,0.4048600590098723,4.43464511355793,4.046345499952665,1.0926414859368005,3.735304558437207,2.652202195927575,1.9599288684534197,1.4034922283192315,6.180300076802571,0.3682258128399389,1.0,3.362450043360392,0.2353752517441658,0.6666666666666666,1.0799567,7.2602563,5.964793,2.0972445,5.286988,3.0651286,1.3535703023274737,1.009875924829447,66.66666666666666,66.66666666666666,100.0,66.66666666666666
K388P14,Validation,3,4.195299434309724,0.2268033613730111,0.6666666666666666,2.934548820302199,0.2848156754754029,0.3333333333333333,0.2507133750672709,4.435366915253313,4.234271212427554,1.0121538368272762,3.7679865967857786,2.770789200404251,1.3805603137642077,0.5278226180056581,5.154260309537252,0.3447698535835088,0.6666666666666666,2.965321938196818,0.45354192526440446,0.3333333333333333,0.5191036,5.63084,5.225731,1.3399197,3.9798362,2.6821434,1.7553077538808186,0.8042926394658384,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
K488P07,Test,3,4.093906126728729,0.03578361863844939,1.0,2.8424998366467324,0.05238042521041554,0.6666666666666666,0.6646923134110765,4.758598440139806,4.070048701190586,1.238927395366639,4.069910612858205,2.8098314002741787,0.8236309791410458,0.8152955974810426,5.978857040405273,0.2056858862438816,1.0,3.0846147934595742,0.13086828292857489,0.6666666666666666,0.9850938,6.963951,6.0903473,1.9771079,5.042694,3.1305451,1.1081288655598953,0.387344390650948,100.0,66.66666666666666,100.0,66.66666666666666
